test_id,model,dataset,datasetSize,threads,queryName,queryType,elapsedTime,numEntities,numMachines
daf30544-6a91-448b-b157-42aa5a0e1f9d,HyGraph,mimic,1692200,1,Q1,edgesDirection,4056734.0,214805,1,,,0.0
daf30544-6a91-448b-b157-42aa5a0e1f9d,HyGraph,mimic,1692200,1,Q2,edgesDirection,3730960.0,1670962,1,,,0.0
daf30544-6a91-448b-b157-42aa5a0e1f9d,HyGraph,mimic,1692200,1,Q3,edgesDirection,4140266.0,214805,1,,,0.0
